run_id,scenario_seed,strategy,defender_count,attacker_count,attacker_bucket,kills,breaches,success,completion_time_s,kill_ratio
396,192349411,earliest_deadline,3,19,16-20,1,1,0,27.75,0.0526
397,843680464,optimized,4,9,5-10,1,1,0,28.25,0.1111
397,843680464,nearest,4,9,5-10,1,1,0,28.25,0.1111
397,843680464,earliest_deadline,4,9,5-10,1,1,0,28.25,0.1111
398,1204775339,optimized,3,14,11-15,0,1,0,28.50,0.0000
398,1204775339,nearest,3,14,11-15,0,1,0,28.50,0.0000
398,1204775339,earliest_deadline,3,14,11-15,0,1,0,28.50,0.0000
399,1332830025,optimized,5,16,16-20,1,1,0,26.25,0.0625
399,1332830025,nearest,5,16,16-20,1,1,0,26.25,0.0625
399,1332830025,earliest_deadline,5,16,16-20,0,1,0,26.25,0.0000
400,4286497014,optimized,4,20,16-20,2,1,0,27.50,0.1000
400,4286497014,nearest,4,20,16-20,1,1,0,27.50,0.0500
400,4286497014,earliest_deadline,4,20,16-20,0,1,0,27.50,0.0000
401,3338928354,optimized,3,16,16-20,2,1,0,26.50,0.1250
401,3338928354,nearest,3,16,16-20,2,1,0,26.50,0.1250
401,3338928354,earliest_deadline,3,16,16-20,0,1,0,26.50,0.0000
402,1376181512,optimized,4,16,16-20,0,1,0,27.75,0.0000
402,1376181512,nearest,4,16,16-20,1,1,0,27.75,0.0625
402,1376181512,earliest_deadline,4,16,16-20,0,1,0,27.75,0.0000
403,4173962716,optimized,2,16,16-20,0,1,0,24.75,0.0000
403,4173962716,nearest,2,16,16-20,0,1,0,24.75,0.0000
403,4173962716,earliest_deadline,2,16,16-20,0,1,0,24.75,0.0000
404,2144507171,optimized,4,9,5-10,1,1,0,28.25,0.1111
404,2144507171,nearest,4,9,5-10,1,1,0,28.25,0.1111
404,2144507171,earliest_deadline,4,9,5-10,0,1,0,28.25,0.0000
405,2150667017,optimized,4,9,5-10,1,1,0,26.00,0.1111
405,2150667017,nearest,4,9,5-10,1,1,0,26.00,0.1111
405,2150667017,earliest_deadline,4,9,5-10,0,1,0,26.00,0.0000
406,1862722365,optimized,2,13,11-15,1,1,0,27.00,0.0769
406,1862722365,nearest,2,13,11-15,1,1,0,27.00,0.0769
406,1862722365,earliest_deadline,2,13,11-15,0,1,0,27.00,0.0000
407,618035066,optimized,5,13,11-15,1,1,0,30.50,0.0769
407,618035066,nearest,5,13,11-15,1,1,0,30.50,0.0769
407,618035066,earliest_deadline,5,13,11-15,1,1,0,30.50,0.0769
408,4013099256,optimized,5,7,5-10,0,1,0,24.25,0.0000
408,4013099256,nearest,5,7,5-10,0,1,0,24.25,0.0000
408,4013099256,earliest_deadline,5,7,5-10,0,1,0,24.25,0.0000
409,59855898,optimized,4,5,5-10,2,1,0,33.25,0.4000
409,59855898,nearest,4,5,5-10,2,1,0,33.25,0.4000
409,59855898,earliest_deadline,4,5,5-10,1,1,0,33.25,0.2000
410,748520596,optimized,2,11,11-15,1,1,0,25.75,0.0909
410,748520596,nearest,2,11,11-15,1,1,0,25.75,0.0909
410,748520596,earliest_deadline,2,11,11-15,0,1,0,25.75,0.0000
411,986365137,optimized,4,16,16-20,1,1,0,28.00,0.0625
411,986365137,nearest,4,16,16-20,1,1,0,28.00,0.0625
411,986365137,earliest_deadline,4,16,16-20,0,1,0,28.00,0.0000
412,1199573649,optimized,4,15,11-15,2,2,0,28.75,0.1333
412,1199573649,nearest,4,15,11-15,2,2,0,28.75,0.1333
412,1199573649,earliest_deadline,4,15,11-15,1,2,0,28.75,0.0667
413,566172113,optimized,5,17,16-20,1,2,0,26.75,0.0588
413,566172113,nearest,5,17,16-20,1,2,0,26.75,0.0588
413,566172113,earliest_deadline,5,17,16-20,0,2,0,26.75,0.0000
414,77143678,optimized,2,9,5-10,1,1,0,31.00,0.1111
414,77143678,nearest,2,9,5-10,1,1,0,31.00,0.1111
414,77143678,earliest_deadline,2,9,5-10,1,1,0,31.00,0.1111
415,2910521840,optimized,3,6,5-10,2,1,0,28.00,0.3333
415,2910521840,nearest,3,6,5-10,2,1,0,28.00,0.3333
415,2910521840,earliest_deadline,3,6,5-10,1,1,0,28.00,0.1667
416,4163154375,optimized,4,17,16-20,2,1,0,26.00,0.1176
416,4163154375,nearest,4,17,16-20,2,1,0,26.00,0.1176
416,4163154375,earliest_deadline,4,17,16-20,0,1,0,26.00,0.0000
417,523266621,optimized,3,14,11-15,4,1,0,32.75,0.2857
417,523266621,nearest,3,14,11-15,4,1,0,32.75,0.2857
417,523266621,earliest_deadline,3,14,11-15,1,1,0,34.25,0.0714
418,1273609006,optimized,2,17,16-20,1,1,0,24.75,0.0588
418,1273609006,nearest,2,17,16-20,1,1,0,24.75,0.0588
418,1273609006,earliest_deadline,2,17,16-20,0,1,0,24.75,0.0000
419,2174670496,optimized,5,16,16-20,1,1,0,25.00,0.0625
419,2174670496,nearest,5,16,16-20,1,1,0,25.00,0.0625
419,2174670496,earliest_deadline,5,16,16-20,0,1,0,25.00,0.0000
420,3983592317,optimized,5,9,5-10,1,1,0,29.25,0.1111
420,3983592317,nearest,5,9,5-10,1,1,0,29.25,0.1111
420,3983592317,earliest_deadline,5,9,5-10,0,1,0,29.25,0.0000
421,2981834454,optimized,4,15,11-15,2,1,0,28.75,0.1333
421,2981834454,nearest,4,15,11-15,2,1,0,28.75,0.1333
421,2981834454,earliest_deadline,4,15,11-15,1,1,0,28.75,0.0667
422,3290752942,optimized,2,12,11-15,0,1,0,23.50,0.0000
422,3290752942,nearest,2,12,11-15,0,1,0,23.50,0.0000
422,3290752942,earliest_deadline,2,12,11-15,0,1,0,23.50,0.0000
423,2495876830,optimized,3,19,16-20,3,1,0,27.00,0.1579
423,2495876830,nearest,3,19,16-20,3,1,0,27.00,0.1579
423,2495876830,earliest_deadline,3,19,16-20,0,1,0,27.00,0.0000
424,1791155061,optimized,4,6,5-10,0,1,0,25.75,0.0000
424,1791155061,nearest,4,6,5-10,0,1,0,25.75,0.0000
424,1791155061,earliest_deadline,4,6,5-10,0,1,0,25.75,0.0000
425,858029889,optimized,5,13,11-15,0,1,0,24.50,0.0000
425,858029889,nearest,5,13,11-15,1,1,0,24.50,0.0769
425,858029889,earliest_deadline,5,13,11-15,0,1,0,24.50,0.0000
426,3712202010,optimized,2,7,5-10,1,2,0,28.75,0.1429
426,3712202010,nearest,2,7,5-10,1,2,0,28.75,0.1429
426,3712202010,earliest_deadline,2,7,5-10,0,2,0,28.75,0.0000
427,3453688540,optimized,2,5,5-10,3,1,0,56.50,0.6000
427,3453688540,nearest,2,5,5-10,3,1,0,56.50,0.6000
427,3453688540,earliest_deadline,2,5,5-10,0,1,0,35.75,0.0000
428,107809367,optimized,2,7,5-10,1,1,0,31.00,0.1429
428,107809367,nearest,2,7,5-10,1,1,0,31.00,0.1429
428,107809367,earliest_deadline,2,7,5-10,0,1,0,31.00,0.0000
429,3072650224,optimized,4,11,11-15,2,1,0,25.75,0.1818
429,3072650224,nearest,4,11,11-15,2,1,0,25.75,0.1818
429,3072650224,earliest_deadline,4,11,11-15,0,1,0,25.75,0.0000
430,362444147,optimized,2,14,11-15,2,1,0,28.25,0.1429
430,362444147,nearest,2,14,11-15,2,1,0,28.25,0.1429
430,362444147,earliest_deadline,2,14,11-15,0,1,0,28.25,0.0000
431,3173912128,optimized,2,14,11-15,2,1,0,27.75,0.1429
431,3173912128,nearest,2,14,11-15,2,1,0,27.75,0.1429
431,3173912128,earliest_deadline,2,14,11-15,0,1,0,27.75,0.0000
432,3547444751,optimized,4,9,5-10,0,1,0,29.00,0.0000
432,3547444751,nearest,4,9,5-10,0,1,0,29.00,0.0000
432,3547444751,earliest_deadline,4,9,5-10,0,1,0,29.00,0.0000
433,562888755,optimized,4,7,5-10,3,1,0,35.50,0.4286
433,562888755,nearest,4,7,5-10,3,1,0,35.50,0.4286
433,562888755,earliest_deadline,4,7,5-10,6,1,0,55.50,0.8571
434,1863310850,optimized,4,9,5-10,0,1,0,27.00,0.0000
434,1863310850,nearest,4,9,5-10,0,1,0,27.00,0.0000
434,1863310850,earliest_deadline,4,9,5-10,0,1,0,27.00,0.0000
435,531518538,optimized,5,19,16-20,0,1,0,23.75,0.0000
435,531518538,nearest,5,19,16-20,0,1,0,23.75,0.0000
435,531518538,earliest_deadline,5,19,16-20,0,1,0,23.75,0.0000
436,2436458568,optimized,4,15,11-15,2,1,0,29.00,0.1333
436,2436458568,nearest,4,15,11-15,2,1,0,29.00,0.1333
436,2436458568,earliest_deadline,4,15,11-15,0,1,0,29.00,0.0000
437,3983850820,optimized,5,5,5-10,0,1,0,27.75,0.0000
437,3983850820,nearest,5,5,5-10,0,1,0,27.75,0.0000
437,3983850820,earliest_deadline,5,5,5-10,0,1,0,27.75,0.0000
438,347332078,optimized,5,9,5-10,2,1,0,33.50,0.2222
438,347332078,nearest,5,9,5-10,2,1,0,33.50,0.2222
438,347332078,earliest_deadline,5,9,5-10,0,1,0,33.50,0.0000
439,1707585339,optimized,2,8,5-10,1,1,0,26.50,0.1250
439,1707585339,nearest,2,8,5-10,1,1,0,26.50,0.1250
439,1707585339,earliest_deadline,2,8,5-10,0,1,0,26.50,0.0000
440,4179520797,optimized,3,11,11-15,0,1,0,25.50,0.0000
440,4179520797,nearest,3,11,11-15,0,1,0,25.50,0.0000
440,4179520797,earliest_deadline,3,11,11-15,0,1,0,25.50,0.0000
441,1292564787,optimized,2,13,11-15,1,1,0,26.75,0.0769
441,1292564787,nearest,2,13,11-15,1,1,0,26.75,0.0769
441,1292564787,earliest_deadline,2,13,11-15,0,1,0,26.75,0.0000
442,567866432,optimized,5,12,11-15,1,1,0,26.75,0.0833
442,567866432,nearest,5,12,11-15,1,1,0,26.75,0.0833
442,567866432,earliest_deadline,5,12,11-15,0,1,0,26.75,0.0000
443,2098452495,optimized,3,5,5-10,0,1,0,25.75,0.0000
443,2098452495,nearest,3,5,5-10,0,1,0,25.75,0.0000
443,2098452495,earliest_deadline,3,5,5-10,0,1,0,25.75,0.0000
444,2183443617,optimized,5,16,16-20,4,1,0,30.00,0.2500
444,2183443617,nearest,5,16,16-20,3,1,0,30.00,0.1875
444,2183443617,earliest_deadline,5,16,16-20,0,1,0,30.00,0.0000
445,2846980114,optimized,2,10,5-10,0,1,0,25.50,0.0000
445,2846980114,nearest,2,10,5-10,0,1,0,25.50,0.0000
445,2846980114,earliest_deadline,2,10,5-10,0,1,0,25.50,0.0000
446,1347492548,optimized,2,16,16-20,1,1,0,31.00,0.0625
446,1347492548,nearest,2,16,16-20,1,1,0,31.00,0.0625
446,1347492548,earliest_deadline,2,16,16-20,0,1,0,31.00,0.0000
447,4104370635,optimized,4,13,11-15,0,1,0,27.50,0.0000
447,4104370635,nearest,4,13,11-15,0,1,0,27.50,0.0000
447,4104370635,earliest_deadline,4,13,11-15,0,1,0,27.50,0.0000
448,2237775625,optimized,2,11,11-15,1,1,0,28.50,0.0909
448,2237775625,nearest,2,11,11-15,1,1,0,28.50,0.0909
448,2237775625,earliest_deadline,2,11,11-15,0,1,0,28.50,0.0000
449,1230277175,optimized,3,5,5-10,2,1,0,29.75,0.4000
449,1230277175,nearest,3,5,5-10,2,1,0,29.75,0.4000
449,1230277175,earliest_deadline,3,5,5-10,1,1,0,29.75,0.2000
450,4124390301,optimized,3,13,11-15,3,1,0,28.00,0.2308
450,4124390301,nearest,3,13,11-15,3,1,0,28.00,0.2308
450,4124390301,earliest_deadline,3,13,11-15,0,1,0,28.00,0.0000
451,3972021957,optimized,3,18,16-20,1,2,0,24.75,0.0556
451,3972021957,nearest,3,18,16-20,0,2,0,24.75,0.0000
451,3972021957,earliest_deadline,3,18,16-20,0,2,0,24.75,0.0000
452,2143896387,optimized,2,10,5-10,0,1,0,24.50,0.0000
452,2143896387,nearest,2,10,5-10,0,1,0,24.50,0.0000
452,2143896387,earliest_deadline,2,10,5-10,0,1,0,24.50,0.0000
453,106770701,optimized,2,6,5-10,1,1,0,30.25,0.1667
453,106770701,nearest,2,6,5-10,1,1,0,30.25,0.1667
453,106770701,earliest_deadline,2,6,5-10,2,1,0,38.50,0.3333
454,2563821066,optimized,4,12,11-15,2,1,0,29.75,0.1667
454,2563821066,nearest,4,12,11-15,2,1,0,29.75,0.1667
454,2563821066,earliest_deadline,4,12,11-15,1,1,0,29.75,0.0833
455,2384557433,optimized,4,16,16-20,2,1,0,32.25,0.1250
455,2384557433,nearest,4,16,16-20,2,1,0,32.25,0.1250
455,2384557433,earliest_deadline,4,16,16-20,2,1,0,35.00,0.1250
456,636550371,optimized,2,12,11-15,2,1,0,30.50,0.1667
456,636550371,nearest,2,12,11-15,2,1,0,30.50,0.1667
456,636550371,earliest_deadline,2,12,11-15,1,1,0,30.50,0.0833
457,2722902370,optimized,5,5,5-10,3,1,0,36.75,0.6000
457,2722902370,nearest,5,5,5-10,3,1,0,36.75,0.6000
457,2722902370,earliest_deadline,5,5,5-10,4,1,0,44.00,0.8000
458,3611180889,optimized,4,6,5-10,0,1,0,26.25,0.0000
458,3611180889,nearest,4,6,5-10,0,1,0,26.25,0.0000
458,3611180889,earliest_deadline,4,6,5-10,0,1,0,26.25,0.0000
459,454825884,optimized,4,9,5-10,3,1,0,36.75,0.3333
459,454825884,nearest,4,9,5-10,3,1,0,36.75,0.3333
459,454825884,earliest_deadline,4,9,5-10,1,1,0,36.75,0.1111
460,3106647063,optimized,3,14,11-15,3,1,0,33.25,0.2143
460,3106647063,nearest,3,14,11-15,3,1,0,33.25,0.2143
460,3106647063,earliest_deadline,3,14,11-15,3,1,0,36.25,0.2143
461,602753978,optimized,3,17,16-20,2,1,0,30.75,0.1176
461,602753978,nearest,3,17,16-20,2,1,0,30.75,0.1176
461,602753978,earliest_deadline,3,17,16-20,1,1,0,30.75,0.0588
462,3216184336,optimized,3,13,11-15,2,1,0,34.50,0.1538
462,3216184336,nearest,3,13,11-15,2,1,0,34.50,0.1538
462,3216184336,earliest_deadline,3,13,11-15,2,1,0,38.50,0.1538
463,1800082293,optimized,3,7,5-10,0,1,0,25.50,0.0000
463,1800082293,nearest,3,7,5-10,0,1,0,25.50,0.0000
463,1800082293,earliest_deadline,3,7,5-10,0,1,0,25.50,0.0000
464,27964669,optimized,3,5,5-10,2,1,0,34.50,0.4000
464,27964669,nearest,3,5,5-10,2,1,0,34.50,0.4000
464,27964669,earliest_deadline,3,5,5-10,1,1,0,34.50,0.2000
465,4149934462,optimized,3,12,11-15,2,1,0,32.00,0.1667
465,4149934462,nearest,3,12,11-15,3,1,0,32.00,0.2500
465,4149934462,earliest_deadline,3,12,11-15,2,1,0,32.00,0.1667
466,712837346,optimized,4,11,11-15,1,1,0,24.75,0.0909
466,712837346,nearest,4,11,11-15,1,1,0,24.75,0.0909
466,712837346,earliest_deadline,4,11,11-15,0,1,0,24.75,0.0000
467,2559983272,optimized,4,14,11-15,5,1,0,36.50,0.3571
467,2559983272,nearest,4,14,11-15,4,1,0,34.25,0.2857
467,2559983272,earliest_deadline,4,14,11-15,5,1,0,39.75,0.3571
468,779400105,optimized,2,6,5-10,0,1,0,24.50,0.0000
468,779400105,nearest,2,6,5-10,0,1,0,24.50,0.0000
468,779400105,earliest_deadline,2,6,5-10,0,1,0,24.50,0.0000
469,4007304222,optimized,4,19,16-20,2,1,0,26.50,0.1053
469,4007304222,nearest,4,19,16-20,2,1,0,26.50,0.1053
469,4007304222,earliest_deadline,4,19,16-20,0,1,0,26.50,0.0000
470,3171084049,optimized,4,10,5-10,4,1,0,36.25,0.4000
470,3171084049,nearest,4,10,5-10,4,1,0,36.25,0.4000
470,3171084049,earliest_deadline,4,10,5-10,4,1,0,40.00,0.4000
471,3454703825,optimized,4,19,16-20,1,1,0,27.25,0.0526
471,3454703825,nearest,4,19,16-20,1,1,0,27.25,0.0526
471,3454703825,earliest_deadline,4,19,16-20,0,1,0,27.25,0.0000
472,1855769018,optimized,3,9,5-10,2,1,0,31.00,0.2222
472,1855769018,nearest,3,9,5-10,2,1,0,31.00,0.2222
472,1855769018,earliest_deadline,3,9,5-10,0,1,0,31.00,0.0000
473,2007388692,optimized,4,14,11-15,5,1,0,35.75,0.3571
473,2007388692,nearest,4,14,11-15,5,1,0,35.75,0.3571
473,2007388692,earliest_deadline,4,14,11-15,4,1,0,40.00,0.2857
474,2724302793,optimized,5,11,11-15,5,1,0,34.25,0.4545
474,2724302793,nearest,5,11,11-15,5,1,0,34.25,0.4545
474,2724302793,earliest_deadline,5,11,11-15,4,1,0,37.75,0.3636
475,3370533348,optimized,4,19,16-20,2,1,0,28.25,0.1053
475,3370533348,nearest,4,19,16-20,2,1,0,28.25,0.1053
475,3370533348,earliest_deadline,4,19,16-20,2,1,0,28.25,0.1053
476,3637749457,optimized,2,14,11-15,3,1,0,40.75,0.2143
476,3637749457,nearest,2,14,11-15,4,1,0,40.75,0.2857
476,3637749457,earliest_deadline,2,14,11-15,2,1,0,41.25,0.1429
477,76608402,optimized,3,13,11-15,3,2,0,33.25,0.2308
477,76608402,nearest,3,13,11-15,3,2,0,33.25,0.2308
477,76608402,earliest_deadline,3,13,11-15,1,1,0,33.25,0.0769
478,2849974376,optimized,3,14,11-15,0,1,0,24.25,0.0000
478,2849974376,nearest,3,14,11-15,0,1,0,24.25,0.0000
478,2849974376,earliest_deadline,3,14,11-15,0,1,0,24.25,0.0000
479,468769895,optimized,5,14,11-15,1,1,0,27.75,0.0714
479,468769895,nearest,5,14,11-15,1,1,0,27.75,0.0714
479,468769895,earliest_deadline,5,14,11-15,1,1,0,27.75,0.0714
480,1236657478,optimized,4,8,5-10,1,1,0,29.00,0.1250
480,1236657478,nearest,4,8,5-10,1,1,0,29.00,0.1250
480,1236657478,earliest_deadline,4,8,5-10,0,1,0,29.00,0.0000
481,3562368774,optimized,5,6,5-10,6,0,1,42.75,1.0000
481,3562368774,nearest,5,6,5-10,6,0,1,42.75,1.0000
481,3562368774,earliest_deadline,5,6,5-10,6,0,1,56.25,1.0000
482,1075945885,optimized,5,8,5-10,4,1,0,33.25,0.5000
482,1075945885,nearest,5,8,5-10,4,1,0,33.25,0.5000
482,1075945885,earliest_deadline,5,8,5-10,2,1,0,33.25,0.2500
483,3422303334,optimized,3,7,5-10,2,1,0,32.00,0.2857
483,3422303334,nearest,3,7,5-10,2,1,0,32.00,0.2857
483,3422303334,earliest_deadline,3,7,5-10,0,1,0,32.00,0.0000
484,1988603365,optimized,3,11,11-15,2,1,0,27.50,0.1818
484,1988603365,nearest,3,11,11-15,2,1,0,27.50,0.1818
484,1988603365,earliest_deadline,3,11,11-15,1,1,0,27.50,0.0909
485,999184377,optimized,3,12,11-15,1,1,0,27.75,0.0833
485,999184377,nearest,3,12,11-15,1,1,0,27.75,0.0833
485,999184377,earliest_deadline,3,12,11-15,0,1,0,27.75,0.0000
486,1435567889,optimized,4,18,16-20,2,1,0,28.75,0.1111
486,1435567889,nearest,4,18,16-20,2,1,0,28.75,0.1111
486,1435567889,earliest_deadline,4,18,16-20,0,1,0,28.75,0.0000
487,2279638032,optimized,3,15,11-15,1,1,0,27.50,0.0667
487,2279638032,nearest,3,15,11-15,1,1,0,27.50,0.0667
487,2279638032,earliest_deadline,3,15,11-15,0,1,0,27.50,0.0000
488,3286282069,optimized,4,20,16-20,3,1,0,31.50,0.1500
488,3286282069,nearest,4,20,16-20,3,1,0,31.50,0.1500
488,3286282069,earliest_deadline,4,20,16-20,0,1,0,31.50,0.0000
489,2602818129,optimized,2,7,5-10,1,1,0,28.25,0.1429
489,2602818129,nearest,2,7,5-10,1,1,0,28.25,0.1429
489,2602818129,earliest_deadline,2,7,5-10,0,1,0,28.25,0.0000
490,4008165890,optimized,4,12,11-15,7,1,0,48.50,0.5833
490,4008165890,nearest,4,12,11-15,7,1,0,48.50,0.5833
490,4008165890,earliest_deadline,4,12,11-15,6,1,0,48.50,0.5000
491,3726910426,optimized,2,11,11-15,0,1,0,30.00,0.0000
491,3726910426,nearest,2,11,11-15,0,1,0,30.00,0.0000
491,3726910426,earliest_deadline,2,11,11-15,0,1,0,30.00,0.0000
492,3235628782,optimized,3,6,5-10,1,1,0,26.75,0.1667
492,3235628782,nearest,3,6,5-10,1,1,0,26.75,0.1667
492,3235628782,earliest_deadline,3,6,5-10,0,1,0,26.75,0.0000
493,2590325515,optimized,2,8,5-10,1,1,0,32.25,0.1250
493,2590325515,nearest,2,8,5-10,1,1,0,32.25,0.1250
493,2590325515,earliest_deadline,2,8,5-10,0,1,0,32.25,0.0000
494,1244921247,optimized,5,5,5-10,5,0,1,58.00,1.0000
494,1244921247,nearest,5,5,5-10,5,0,1,58.00,1.0000
494,1244921247,earliest_deadline,5,5,5-10,5,0,1,59.25,1.0000
495,1771981396,optimized,4,10,5-10,4,1,0,34.50,0.4000
495,1771981396,nearest,4,10,5-10,4,1,0,34.50,0.4000
495,1771981396,earliest_deadline,4,10,5-10,2,1,0,34.50,0.2000
496,510647077,optimized,3,20,16-20,3,1,0,26.00,0.1500
496,510647077,nearest,3,20,16-20,3,1,0,26.00,0.1500
496,510647077,earliest_deadline,3,20,16-20,0,1,0,26.00,0.0000
497,1607108228,optimized,3,6,5-10,2,1,0,38.75,0.3333
497,1607108228,nearest,3,6,5-10,2,1,0,38.75,0.3333
497,1607108228,earliest_deadline,3,6,5-10,2,1,0,46.25,0.3333
498,3979167985,optimized,3,9,5-10,0,1,0,25.75,0.0000
498,3979167985,nearest,3,9,5-10,0,1,0,25.75,0.0000
498,3979167985,earliest_deadline,3,9,5-10,0,1,0,25.75,0.0000
499,1829149631,optimized,5,11,11-15,2,1,0,29.00,0.1818
499,1829149631,nearest,5,11,11-15,2,1,0,29.00,0.1818
499,1829149631,earliest_deadline,5,11,11-15,1,1,0,29.00,0.0909
500,488461573,optimized,2,12,11-15,0,1,0,25.25,0.0000
500,488461573,nearest,2,12,11-15,0,1,0,25.25,0.0000
500,488461573,earliest_deadline,2,12,11-15,0,1,0,25.25,0.0000
501,2800022433,optimized,4,16,16-20,0,1,0,26.50,0.0000
501,2800022433,nearest,4,16,16-20,1,1,0,26.50,0.0625
501,2800022433,earliest_deadline,4,16,16-20,0,1,0,26.50,0.0000
502,4134399405,optimized,2,12,11-15,0,1,0,23.00,0.0000
502,4134399405,nearest,2,12,11-15,0,1,0,23.00,0.0000
502,4134399405,earliest_deadline,2,12,11-15,0,1,0,23.00,0.0000
503,3725843891,optimized,3,20,16-20,1,1,0,25.50,0.0500
503,3725843891,nearest,3,20,16-20,0,1,0,25.50,0.0000
503,3725843891,earliest_deadline,3,20,16-20,0,1,0,25.50,0.0000
504,1177149402,optimized,3,15,11-15,0,1,0,25.25,0.0000
504,1177149402,nearest,3,15,11-15,0,1,0,25.25,0.0000
504,1177149402,earliest_deadline,3,15,11-15,0,1,0,25.25,0.0000
505,1949472263,optimized,5,8,5-10,1,1,0,27.75,0.1250
505,1949472263,nearest,5,8,5-10,1,1,0,27.75,0.1250
505,1949472263,earliest_deadline,5,8,5-10,0,1,0,27.75,0.0000
506,2280698573,optimized,4,6,5-10,3,1,0,34.75,0.5000
506,2280698573,nearest,4,6,5-10,3,1,0,34.75,0.5000
506,2280698573,earliest_deadline,4,6,5-10,3,1,0,38.00,0.5000
507,1064462816,optimized,5,20,16-20,1,1,0,26.00,0.0500
507,1064462816,nearest,5,20,16-20,1,1,0,26.00,0.0500
507,1064462816,earliest_deadline,5,20,16-20,0,1,0,26.00,0.0000
508,1154023281,optimized,2,9,5-10,2,1,0,32.25,0.2222
508,1154023281,nearest,2,9,5-10,2,1,0,32.25,0.2222
508,1154023281,earliest_deadline,2,9,5-10,0,1,0,32.25,0.0000
509,1016457108,optimized,2,7,5-10,1,1,0,26.50,0.1429
509,1016457108,nearest,2,7,5-10,1,1,0,26.50,0.1429
509,1016457108,earliest_deadline,2,7,5-10,0,1,0,26.50,0.0000
510,4271694148,optimized,2,18,16-20,2,1,0,27.00,0.1111
510,4271694148,nearest,2,18,16-20,2,1,0,27.00,0.1111
510,4271694148,earliest_deadline,2,18,16-20,0,1,0,27.00,0.0000
511,3204106934,optimized,3,19,16-20,1,1,0,24.75,0.0526
511,3204106934,nearest,3,19,16-20,1,1,0,24.75,0.0526
511,3204106934,earliest_deadline,3,19,16-20,0,1,0,24.75,0.0000
512,3611450621,optimized,4,13,11-15,3,1,0,30.00,0.2308
512,3611450621,nearest,4,13,11-15,3,1,0,30.00,0.2308
512,3611450621,earliest_deadline,4,13,11-15,1,1,0,30.00,0.0769
513,3507136132,optimized,2,10,5-10,2,1,0,34.50,0.2000
513,3507136132,nearest,2,10,5-10,2,1,0,34.50,0.2000
513,3507136132,earliest_deadline,2,10,5-10,1,1,0,37.25,0.1000
514,4119489789,optimized,4,13,11-15,2,1,0,26.75,0.1538
514,4119489789,nearest,4,13,11-15,2,1,0,26.75,0.1538
514,4119489789,earliest_deadline,4,13,11-15,0,1,0,26.75,0.0000
515,452165908,optimized,5,14,11-15,1,1,0,26.50,0.0714
515,452165908,nearest,5,14,11-15,1,1,0,26.50,0.0714
515,452165908,earliest_deadline,5,14,11-15,1,1,0,26.50,0.0714
516,3786582480,optimized,5,17,16-20,3,1,0,28.75,0.1765
516,3786582480,nearest,5,17,16-20,3,1,0,28.75,0.1765
516,3786582480,earliest_deadline,5,17,16-20,1,1,0,28.75,0.0588
517,285868112,optimized,2,19,16-20,2,1,0,29.50,0.1053
517,285868112,nearest,2,19,16-20,2,1,0,29.50,0.1053
517,285868112,earliest_deadline,2,19,16-20,0,1,0,29.50,0.0000
518,2041917703,optimized,3,17,16-20,3,1,0,28.50,0.1765
518,2041917703,nearest,3,17,16-20,2,1,0,28.50,0.1176
518,2041917703,earliest_deadline,3,17,16-20,0,1,0,28.50,0.0000
519,2553073144,optimized,2,16,16-20,2,1,0,29.00,0.1250
519,2553073144,nearest,2,16,16-20,2,1,0,29.00,0.1250
519,2553073144,earliest_deadline,2,16,16-20,0,1,0,29.00,0.0000
520,1537001662,optimized,3,10,5-10,3,1,0,31.75,0.3000
520,1537001662,nearest,3,10,5-10,3,1,0,31.75,0.3000
520,1537001662,earliest_deadline,3,10,5-10,1,1,0,31.75,0.1000
521,627809302,optimized,4,8,5-10,6,1,0,41.00,0.7500
521,627809302,nearest,4,8,5-10,6,1,0,41.00,0.7500
521,627809302,earliest_deadline,4,8,5-10,6,1,0,52.75,0.7500
522,825927925,optimized,3,6,5-10,0,1,0,28.00,0.0000
522,825927925,nearest,3,6,5-10,0,1,0,28.00,0.0000
522,825927925,earliest_deadline,3,6,5-10,0,1,0,28.00,0.0000
523,3541905727,optimized,2,10,5-10,1,1,0,33.25,0.1000
523,3541905727,nearest,2,10,5-10,1,1,0,33.25,0.1000
523,3541905727,earliest_deadline,2,10,5-10,2,1,0,34.50,0.2000
524,1368908737,optimized,5,9,5-10,0,1,0,26.25,0.0000
524,1368908737,nearest,5,9,5-10,1,1,0,26.25,0.1111
524,1368908737,earliest_deadline,5,9,5-10,0,1,0,26.25,0.0000
525,1332877274,optimized,2,5,5-10,0,1,0,27.00,0.0000
525,1332877274,nearest,2,5,5-10,0,1,0,27.00,0.0000
525,1332877274,earliest_deadline,2,5,5-10,0,1,0,27.00,0.0000
526,3965809036,optimized,3,9,5-10,1,1,0,31.25,0.1111
526,3965809036,nearest,3,9,5-10,1,1,0,31.25,0.1111
526,3965809036,earliest_deadline,3,9,5-10,0,1,0,31.25,0.0000
527,617925245,optimized,3,17,16-20,2,1,0,26.75,0.1176
527,617925245,nearest,3,17,16-20,2,1,0,26.75,0.1176
527,617925245,earliest_deadline,3,17,16-20,0,1,0,26.75,0.0000
528,3931041480,optimized,4,10,5-10,4,1,0,36.00,0.4000
528,3931041480,nearest,4,10,5-10,4,1,0,36.00,0.4000
528,3931041480,earliest_deadline,4,10,5-10,4,1,0,38.50,0.4000
